weeks_at_number_one,overall_rating,divisiveness,cdr_genre,artist_structure,multiple_lead_vocalists,group_named_after_non_lead_singer,posthumous,front_person_age,artist_male,artist_white,artist_black,songwriter_male,songwriter_white,artist_is_a_songwriter,artist_is_only_songwriter,producer_male,producer_white,artist_is_a_producer,artist_is_only_producer,songwriter_is_a_producer,time_signature,simplified_key,bpm,energy,danceability,happiness,loudness_d_b,acousticness,vocally_based,bass_based,guitar_based,piano_keyboard_based,orchestral_strings,horns_winds,accordion,banjo,bongos,clarinet,cowbell,falsetto_vocal,flute_piccolo,handclaps_snaps,harmonica,human_whistling,kazoo,mandolin,pedal_lap_steel,ocarina,saxophone,sitar,trumpet,ukulele,violin,rap_verse_in_a_non_rap_song,length_sec,instrumental,instrumental_length_sec,intro_length_sec,vocal_introduction,free_time_vocal_introduction,fade_out,live,cover,sample,interpolation,inspired_by_a_different_song,lyrical_topic,lyrical_narrative,spoken_word,explicit,foreign_language,written_for_a_play,written_for_a_film,written_for_a_t_v_show,associated_with_dance,topped_the_charts_by_multiple_artist,eurovision_entry
2,4,1.3333333333333333,Rock,0,0,0,0,28,1,1,0,1,1,1,1,1,1,1,0,1,4/4,Bm,125,73,62,51,-11,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,86,15,0,0,1,0,0,0,0,0,Lust/Sex;Bad Relationships,1,0,0,0,0,0,0,0,0,0
3,9.333333333333334,0.6666666666666666,Rock,0,0,0,0,27,1,1,0,1,1,1,1,1,1,0,0,0,4/4,D,110,54,55,12,-7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,124,28,0,0,1,0,0,0,0,0,Lost Love;Bad Relationships,0,0,0,0,0,0,0,0,0,0
1,5,1.3333333333333333,Electronic/Dance,1,1,0,0,26,0,1,0,1,0,0,0,1,1,0,0,0,4/4,Multiple Keys,123,68,69,71,-12,8,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,70,20,0,0,1,0,1,0,0,1,Bad Relationships,0,1,0,0,0,0,0,0,1,0
1,3.6666666666666665,1.3333333333333333,Pop,0,1,0,0,23,2,0,1,1,0,1,1,1,0,1,1,1,4/4,G,132,47,59,36,-10,50,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,239,0,15,15,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
1,3.3333333333333335,1.3333333333333333,Pop,0,0,0,0,20,2,0,2,1,0,1,0,1,0,1,0,1,4/4,Bm,114,51,88,84,-11,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,69,20,0,0,0,0,0,0,1,1,Love;Lust/Sex,0,0,0,0,0,0,0,0,0,0
2,8.666666666666666,0.6666666666666666,Electronic/Dance,1,0,0,0,23,0,0,1,2,1,0,0,1,0,0,0,0,4/4,Gb,119,82,71,87,-9,21,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,33,33,0,0,1,0,0,0,0,0,Dancing;Longing for Love,0,1,0,0,0,0,0,0,0,0
3,5.666666666666667,1.3333333333333333,Rock,0,0,0,0,34.5,2,1,0,1,1,0,0,1,1,0,0,0,4/4,Db,175,45,42,17,-13,64,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,87,11,0,0,0,0,1,0,0,1,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,4,1.3333333333333333,Rock,1,0,0,0,42,1,1,0,1,1,1,0,1,1,0,0,1,4/4,E,171,94,57,50,-5,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,63,16,0,0,0,0,0,0,0,0,Fighting,0,0,0,0,0,1,0,0,0,0
2,10,0,Rock,0,0,0,0,27,1,1,0,1,1,1,1,1,1,0,0,0,4/4,Db,101,77,56,66,-9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,89,28,0,0,1,0,0,0,0,0,God;Faithfulness;Doubt,0,0,0,0,0,0,0,0,0,0
1,2.6666666666666665,0.6666666666666666,Electronic/Dance,1,0,0,0,29,0,1,0,2,1,1,0,2,1,1,0,1,4/4,Am,104,65,62,83,-14,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,41,21,0,0,1,0,0,0,0,0,Bad Relationships,0,0,0,1,0,1,0,0,0,0
3,6.333333333333333,2.6666666666666665,Rock,0,0,0,0,32,1,0,0,1,0,0,0,1,1,0,0,0,4/4,C,156,76,51,87,-12,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,88,6,0,0,1,0,1,0,0,1,Dancing,0,0,0,1,0,0,0,0,0,0
1,4.666666666666667,2,Pop,2,1,0,0,28,2,0,1,1,0,1,1,1,0,1,0,1,4/4,C,100,47,66,28,-9,67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,251,0,37,34,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
2,5,2,Pop,1,0,0,0,24,0,0,1,1,1,0,0,1,1,0,0,1,4/4,Multiple Keys,131,62,55,27,-5,37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,29,19,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
1,6.333333333333333,0.6666666666666666,Rock,0,0,0,0,36,1,1,0,1,1,1,1,1,1,0,0,0,4/4,G,90,85,38,27,-6,15,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,64,12,0,0,1,0,0,0,0,0,Empowerment;Redemption,0,0,0,0,0,0,0,0,0,0
1,3.6666666666666665,2.6666666666666665,Pop,0,0,0,0,20,2,0,2,1,0,1,0,1,0,1,0,1,4/4,C,120,78,81,96,-10,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,289,0,123,31,0,0,0,0,0,0,0,0,Longing for Love,0,0,0,0,0,0,0,0,0,0
2,6.333333333333333,0.6666666666666666,Electronic/Dance,1,0,0,0,29,1,0,1,1,0,1,1,1,0,1,0,1,4/4,Multiple Keys,114,89,79,39,-4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,56,18,0,0,0,0,0,0,0,0,Anger;Fighting;Badassery,0,0,0,0,0,0,0,0,0,0
2,5.333333333333333,2,Pop;Electronic/Dance,1,0,0,0,16,0,1,0,1,1,0,0,1,1,0,0,0,4/4,D,131,72,75,94,-12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,46,19,0,0,1,0,1,0,0,1,Lust/Sex;Growing Up,0,0,0,0,0,0,0,0,0,0
1,6.333333333333333,0.6666666666666666,Rock,1,0,0,0,31,1,1,0,1,1,0,0,1,1,0,0,0,4/4,F,142,82,54,51,-12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,97,25,0,0,0,1,1,0,0,1,Lust/Sex,0,1,0,0,0,0,0,0,0,0
1,6.333333333333333,0.6666666666666666,Pop,2,1,0,0,43.5,2,1,0,1,1,0,0,1,1,0,0,0,4/4,E,109,67,70,49,-13,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,290,0,57,6,0,0,1,0,0,0,0,0,Love;Longing for Love,0,0,0,0,0,1,0,0,0,0
1,6,0,Rock,1,0,0,0,29,0,1,0,2,1,0,0,1,1,0,0,1,4/4,E,123,81,64,80,-10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,68,0,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
4,8,0,Pop,1,0,0,0,24,1,1,0,1,1,1,1,1,1,1,1,1,Free;4/4,B,96,48,89,61,-12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194,0,61,40,0,0,0,0,0,0,1,1,Lust/Sex;Love,0,0,0,0,0,0,0,0,0,0
1,5.333333333333333,2,Electronic/Dance,1,0,0,0,24,0,0,1,1,1,0,0,1,0,0,0,0,4/4,Bm,119,79,70,80,-10,27,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,276,0,60,24,0,0,1,0,0,0,0,0,Lust/Sex,0,1,0,0,0,0,0,0,0,0
1,5.666666666666667,0.6666666666666666,Rock,1,0,0,0,47,1,1,0,1,0,0,0,1,1,1,0,0,4/4,E,149,85,77,96,-7,47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234,0,46,5,0,0,1,0,1,0,0,1,Longing for Love,0,0,0,0,0,0,0,0,0,0
1,6.666666666666667,0.6666666666666666,Electronic/Dance;Funk/Soul,1,0,0,0,29,1,0,1,1,0,1,1,1,0,1,0,1,4/4,E,172,81,74,50,-6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,63,27,0,0,1,0,0,0,0,0,Love;Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,5.333333333333333,2.6666666666666665,Rock,0,0,0,0,28,1,1,0,1,1,1,1,1,1,0,0,0,4/4,Cm,109,72,80,88,-5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,32,20,0,0,0,0,0,0,0,0,Lust/Sex,0,1,0,0,0,0,0,0,0,0
2,6,0,Rock,1,0,0,0,16,0,1,0,0,1,0,0,1,1,0,0,0,6/8,Db,99,24,47,14,-16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,47,7,0,0,0,0,1,0,0,1,Lost Love,0,0,0,0,0,0,0,0,0,0
1,3,1.3333333333333333,Pop,0,0,0,0,23.333333333333332,0,1,0,1,0,0,0,1,1,0,0,1,4/4,Am,174,62,60,74,-11,22,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256,0,47,12,0,0,1,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
2,5,1.3333333333333333,Funk/Soul,1,0,0,0,24,1,1,0,1,1,1,1,1,1,1,1,1,4/4,Abm,102,33,69,28,-13,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,340,0,96,38,0,0,0,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
2,4.333333333333333,1.3333333333333333,Electronic/Dance,1,0,0,0,22,1,1,0,1,1,0,0,1,1,0,0,1,4/4,Db,113,94,73,92,-12,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,36,19,0,0,1,0,0,0,0,0,Love;Faithfulness,0,0,0,0,0,0,0,0,0,0
2,7.333333333333333,1.3333333333333333,Funk/Soul,1,0,0,0,29,1,0,1,2,2,0,0,1,0,1,0,0,4/4,G,100,81,81,27,-5,52,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,318,0,10,10,0,0,0,0,0,0,0,0,Growing Up;Enlightenment,0,0,0,0,0,0,0,0,0,0
2,4,2,Pop,1,0,0,0,38,1,0,1,1,2,1,0,1,1,0,0,1,4/4,Multiple Keys,117,91,67,92,-6,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,55,42,0,0,1,0,0,0,1,1,Longing for Love;Lust/Sex,0,1,0,0,0,0,0,0,0,0
2,5.666666666666667,2,Pop,1,0,0,0,24,0,0,1,1,2,0,0,1,0,0,0,0,4/4,D,62,39,46,25,-12,63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,32,12,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
1,5.333333333333333,0.6666666666666666,Rock;Funk/Soul,1,0,0,0,26,1,0,1,1,2,1,0,1,2,1,0,1,4/4,Bb,105,46,86,83,-13,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,48,8,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
2,7,0,Pop,0,0,0,0,30,2,0,0,0,0,1,1,1,2,1,0,0,4/4,Gb,144,43,57,21,-14,52,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,103,27,0,0,1,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
3,6.666666666666667,0.6666666666666666,Funk/Soul,1,0,0,0,24,1,1,0,1,1,1,1,1,1,1,1,1,6/8,F,71,31,23,12,-11,61,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,67,26,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
1,3,1.3333333333333333,Electronic/Dance,1,0,0,0,22,1,1,0,1,1,0,0,1,1,0,0,1,4/4,D,115,95,67,89,-5,19,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,36,19,0,0,1,0,0,0,0,0,Longing for Love,0,0,0,0,0,0,0,0,0,0
1,3.6666666666666665,1.3333333333333333,Rock,1,0,0,0,17,0,1,0,0,1,1,1,0,1,1,1,1,4/4,Bbm,78,44,54,34,-11,27,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,202,0,68,32,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
1,6,1.3333333333333333,Rock,1,0,0,0,29,1,0,1,1,0,1,1,1,0,1,0,1,Free;4/4,Gm,131,80,75,37,-5,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,120,28,0,0,1,0,0,0,0,0,Lust/Sex;Bad Relationships,0,0,0,0,0,0,0,0,0,0
2,6.666666666666667,1.3333333333333333,Rock,0,0,0,0,35,1,1,0,1,1,0,0,1,1,0,0,0,4/4,E,97,62,63,30,-9,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,85,20,0,0,1,0,0,0,0,0,Lost Love;Longing for Love,0,0,0,0,0,0,0,0,0,0
1,4.666666666666667,1.3333333333333333,Pop,1,0,0,0,24,1,1,0,1,1,1,1,1,1,1,0,1,Free;4/4,Eb,145,21,35,18,-15,66,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,131,44,0,0,1,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
4,7,1.3333333333333333,Funk/Soul;Rock,1,0,0,0,40,1,1,0,1,2,1,0,1,1,1,0,1,4/4,G,117,87,75,96,-7,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,98,18,0,0,1,0,0,0,1,1,Better Times;Positivity,0,0,0,0,0,0,0,0,0,0
2,4.333333333333333,2,Electronic/Dance,1,0,0,0,25,1,1,0,1,1,1,1,1,2,1,0,1,4/4,Gbm,98,96,54,82,-7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,80,25,0,0,1,0,0,0,0,0,Lust/Sex;Forbidden Love,0,0,0,0,0,0,0,0,0,0
2,9.333333333333334,0.6666666666666666,Rock,0,0,0,0,26,1,2,2,1,2,1,1,1,1,0,0,0,4/4,Gb,125,95,45,62,-5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,175,46,0,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
2,6,1.3333333333333333,Reggae,1,0,0,0,38,1,0,1,1,0,1,1,0,1,0,0,0,4/4,B,69,17,68,75,-23,88,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,294,0,45,30,0,0,1,0,0,0,0,0,Positivity,0,1,0,0,0,0,0,0,0,0
1,4.666666666666667,1.3333333333333333,Rock,0,0,0,0,39,1,1,0,1,1,1,0,1,1,0,0,1,4/4,Dm,130,74,59,41,-7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,104,24,0,0,1,0,0,0,0,0,Lost Love,0,1,1,0,0,0,0,0,0,0
1,4.666666666666667,0.6666666666666666,Reggae,0,0,0,0,31,1,2,2,1,1,0,0,1,2,1,0,0,4/4,Db,89,47,86,84,-9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,24,0,0,0,1,0,1,0,0,1,Lost Love,0,0,0,0,0,0,0,0,0,0
2,5.333333333333333,0.6666666666666666,Pop,1,0,0,0,37,1,1,0,0,1,0,0,2,1,1,0,0,4/4,G,144,31,45,18,-10,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,87,12,0,0,0,0,1,0,1,1,Love,0,0,0,0,0,0,0,0,0,0
1,6.666666666666667,0.6666666666666666,Pop,0,0,0,0,47,1,1,0,1,1,1,0,1,1,0,0,1,4/4,C,116,57,68,94,-12,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,217,0,23,4,0,0,1,0,0,0,0,0,Escape,0,0,0,0,0,1,0,0,0,0
1,4.666666666666667,0.6666666666666666,Rock,0,0,0,0,30,1,1,0,1,1,1,0,1,1,0,0,0,4/4,E,139,91,72,96,-6,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,69,14,0,0,0,0,0,0,1,1,Dystopia,0,0,0,0,0,0,0,0,0,0
2,4,1.3333333333333333,Rock,0,0,0,0,26,1,1,0,1,2,1,0,1,1,0,0,0,4/4,Em,119,97,56,81,-4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,40,16,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,2.6666666666666665,1.3333333333333333,Pop,0,1,0,0,28,2,2,2,1,1,0,0,1,1,1,1,0,4/4,G,151,44,62,48,-12,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,13,13,0,0,1,0,1,0,0,1,Love;Lost Love,0,0,0,0,0,0,0,0,0,0
2,5,1.3333333333333333,Rock,0,0,0,0,41,1,1,0,0,1,0,0,1,1,0,0,0,4/4,A,173,56,39,19,-7,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,36,10,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
3,6.666666666666667,0.6666666666666666,Rock,0,0,0,0,25,1,1,0,1,1,1,1,1,1,0,0,0,4/4,Gb,140,64,53,29,-6,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,83,17,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
1,7,2.6666666666666665,Electronic/Dance,1,0,0,0,19,1,0,1,1,0,1,0,1,0,1,0,1,4/4,Am,110,75,72,63,-6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,22,22,0,0,1,0,0,0,0,0,Badassery;Lust/Sex,0,1,1,0,0,0,0,0,0,0
2,6.333333333333333,1.3333333333333333,Pop,1,0,0,0,37,1,1,0,1,2,1,0,1,2,1,0,1,4/4,Multiple Keys,156,91,58,71,-2,31,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,41,25,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
1,6.666666666666667,0.6666666666666666,Rock,0,0,0,0,26,1,1,0,1,1,1,1,1,1,0,0,0,4/4,A,136,32,25,12,-11,27,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,18,18,0,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
3,4,1.3333333333333333,Electronic/Dance,1,0,0,0,26,0,1,0,1,1,0,0,1,1,0,0,1,4/4,Dm,96,97,75,72,-3,49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,11,11,0,0,1,0,0,0,0,0,Longing for Love;Bad Relationships;Lost Love,0,0,0,0,0,0,0,0,0,0
3,5,1.3333333333333333,Pop,1,0,0,0,18,0,1,0,0,1,1,1,0,1,1,1,1,4/4,C,144,61,48,24,-7,46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,22,12,0,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
1,7.666666666666667,2,Rock,0,0,1,0,38,1,1,0,1,1,1,0,1,1,1,0,1,4/4,Ab,98,42,52,31,-13,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,34,30,0,0,1,0,0,0,0,0,Death;Family;Regret;Time,1,0,0,0,0,0,0,0,0,0
1,6.666666666666667,2,Pop,0,0,0,0,30,0,1,0,2,1,1,0,1,1,0,0,0,4/4,G,79,36,53,40,-7,52,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,22,7,0,0,1,0,0,0,0,0,Love;Longing for Love,0,0,0,0,0,0,0,0,0,0
1,5.333333333333333,1.3333333333333333,Rock,2,1,0,0,30,2,1,0,1,1,1,1,1,1,0,0,0,4/4,A,95,84,63,54,-5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,74,19,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,7,1.3333333333333333,Rock,0,0,0,0,27,1,2,2,1,2,1,1,1,2,1,0,1,4/4,D,109,69,80,96,-6,19,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,69,23,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
3,9.666666666666666,0.6666666666666666,Funk/Soul;Pop,1,0,0,0,30,0,1,0,2,1,1,0,2,1,1,0,1,4/4,F,111,84,62,26,-5,26,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,58,10,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,5,1.3333333333333333,Rock,0,1,0,0,29,1,1,0,1,1,1,1,1,1,0,0,0,4/4,D,73,73,44,23,-5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,346,0,91,18,0,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
2,4.666666666666667,1.3333333333333333,Electronic/Dance,1,1,0,0,26,0,1,0,1,1,0,0,1,1,0,0,1,4/4,D,120,89,70,75,-8,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300,0,50,32,1,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
1,7,1.3333333333333333,Pop,1,0,0,0,43,0,1,0,1,1,0,0,1,1,0,0,0,4/4,Bb,124,46,51,18,-8,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,27,18,0,0,0,0,1,0,0,1,Appreciation;Friendship,0,0,0,0,0,0,0,0,0,0
1,4.666666666666667,2,Pop,0,0,0,0,19,1,1,0,1,0,0,0,1,0,0,0,1,4/4,Multiple Keys,135,28,60,30,-17,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,51,34,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
1,6,2.6666666666666665,Rock,1,0,0,0,25,1,1,0,1,1,1,1,1,1,1,0,1,4/4,Eb,109,91,57,84,-8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,110,30,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
1,4.333333333333333,0.6666666666666666,Electronic/Dance,2,0,0,0,23.5,1,0,1,1,2,0,0,1,1,0,0,1,4/4,E,100,65,85,85,-13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,27,27,1,1,0,0,0,1,0,1,Love;Lust/Sex,0,1,0,0,0,0,0,0,0,0
1,5,1.3333333333333333,Pop,0,0,0,0,28,1,2,2,1,2,1,1,1,2,1,1,1,4/4,D,165,59,75,89,-10,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,38,14,0,0,1,0,0,0,1,1,Lost Love,0,0,0,0,0,1,0,0,0,0
1,7,1.3333333333333333,Funk/Soul,0,0,0,0,29,1,1,0,1,0,0,0,1,1,0,0,0,6/8,Multiple Keys,94,35,64,20,-9,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,16,16,0,0,0,0,1,0,0,1,Lost Love;Infidelity,0,0,0,0,0,0,0,0,0,0
2,5.666666666666667,0.6666666666666666,Rock,1,0,0,0,20,0,1,0,2,1,1,0,1,0,0,0,1,4/4,Dbm,130,44,54,19,-14,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,39,20,0,0,1,0,0,0,0,0,Addiction,0,0,0,0,0,0,0,0,0,0
1,5.333333333333333,2,Funk/Soul;Rock,1,0,0,0,31,1,0,1,1,0,1,1,1,0,1,1,1,4/4,Multiple Keys,110,68,68,47,-9,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,85,28,0,0,0,0,0,1,1,1,Lust/Sex;Batman,0,1,1,0,0,1,0,0,0,0
3,6,1.3333333333333333,Pop,1,0,0,0,25,1,1,0,1,1,1,1,1,1,1,0,1,4/4,C,89,25,40,13,-14,80,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,105,46,0,0,0,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
